Experiment,v1_mean,v2_mean,zr_mean,a_mean,ndt_mean,sndt_mean,alpha_mean,v1_median,v2_median,zr_median,a_median,ndt_median,sndt_median,alpha_median
009_class_words_part_1.dat,2.6526473726389757,-2.2233051403877857,0.4376162386126671,1.06527262101296,0.45170647427635335,0.03177479804771449,1.9134791197545802,2.6518545188717413,-2.2104644341684296,0.4374825578431546,1.066793003188295,0.45091784963679626,0.03192905749848676,1.9351084635092524
1007_class_words_part_2.dat,2.8991161995799857,-1.9131311537873639,0.4344331343390469,1.424334224808987,0.45112524041638447,-0.009649688922502418,1.986727013322423,2.905817161469935,-1.9156068113900822,0.4346133805533059,1.4191108625693887,0.451176748934248,-0.008630297008353716,1.9928566434397321
004_class_pictures_part_1.dat,2.3508801541935798,-2.4612410183942948,0.48214570920945343,1.4107888354432423,0.5658754603958083,0.03503389399352857,1.9344497528935107,2.3478855376144745,-2.4512040370863897,0.4832329109114287,1.3998686376304879,0.5660576960615011,0.03473422362750945,1.954542249099653
4011_class_pictures_part_2.dat,1.2669128739655253,-1.4011740445384322,0.5672400145763604,1.1755127568419992,0.5265962808980788,0.0036507126085435298,1.8473599392971203,1.2717913269530872,-1.3986500689263686,0.5687793627124881,1.1835035857397853,0.5276538400119397,0.0034048783146899964,1.878178575257826
3026_class_pictures_part_1.dat,2.2555508839701575,-1.6273344606775177,0.4596429029862194,1.4628315055180618,0.6535370745851284,-0.005185820905214491,2.0010295919490204,2.2501076425743793,-1.6137069998411502,0.4598638360216929,1.4582625460294507,0.6536767835815367,-0.00499087714137908,2.007736150435572
2001_class_words_part_2.dat,3.409685574434441,-3.0711628162372184,0.4893224084397319,0.8268975432776828,0.4581891277653915,0.010969504481861382,1.7403813226789482,3.3965705368374017,-3.0700932458059564,0.4890090491885476,0.8238557517839094,0.45916486962777303,0.010883389248620812,1.7598649271008635
1006_class_pictures_part_1.dat,1.7954110075024345,-1.9321660286504176,0.5229860242240906,1.003454651096327,0.6486689368166281,0.03127252931897886,2.0168422887683217,1.7976137751272425,-1.926627481089846,0.5233817062228475,1.0043634141368194,0.6484357300020953,0.03121894522707746,2.0180931800436612
4002_class_pictures_part_1.dat,0.7561253786002287,-0.6674100625493506,0.5044421551367064,0.9745037301352314,0.6398629617768108,0.0640478479859134,1.8164281296920803,0.7548709856392183,-0.6692685144324695,0.5025481125700397,0.9982273548730036,0.6400716517404141,0.06578987196272307,1.8586658716808357
2010_class_pictures_part_2.dat,1.8198399820004176,-2.201317593117584,0.4681344898960002,1.4998401618006727,0.5746932884918322,0.01232075772337285,1.9542440114030784,1.818676457668651,-2.204305908380609,0.46708584337722553,1.492423439334591,0.5744349044963573,0.011221220111107807,1.9688922249626357
2014_class_pictures_part_2.dat,3.416973078725892,-3.0582428843760994,0.4600181989379144,1.086572018730554,0.5562546823101095,0.02573840237438838,1.9595785283641922,3.428816577826457,-3.0387735088376244,0.45863827970334203,1.0793949853569291,0.5564710646750871,0.026093147188686,1.981183801789686
3019_class_pictures_part_2.dat,2.2998614035796354,-0.7944969520753025,0.43783953792071306,1.0569779008727347,0.5859100626409991,0.017791312756982553,1.9157002137700165,2.300903619057193,-0.7924392001894557,0.4363951264045444,1.065602003547676,0.5852799842616823,0.016671882819072018,1.9442243554083476
2003_class_pictures_part_2.dat,1.960977893544316,-0.6305837999339945,0.4498021831010789,1.1754310376328567,0.5314398040908841,0.012979842806503944,1.9286026349306564,1.9677104902503548,-0.6268035610939722,0.44938927720549304,1.1818811702803205,0.5318598212008899,0.011595585098883615,1.9542327068751992
1023_class_words_part_2.dat,3.2875458713054435,-2.4105664998301757,0.5146770482686053,1.2456519596037043,0.4668279279245428,0.03239521569147176,1.978813203935549,3.284006167151455,-2.409928259011899,0.5147179460255432,1.2366721165919414,0.4665729647939211,0.03274608596322106,1.9892226613836341
004_class_words_part_1.dat,3.0428739097335527,-2.0789253110360333,0.42645298268493226,0.9061136883438312,0.46107082725772447,0.039831701519133615,1.7876701814694165,3.0295531233361075,-2.0688415248768113,0.427299755547785,0.9073761421315467,0.4606783322606566,0.040280884167061506,1.8130788329850538
1009_class_words_part_1.dat,3.11214742325419,-2.3889268485400454,0.4148857400675103,1.1093902061763592,0.4511005180339173,0.0056225996600115105,1.9138165424220863,3.1122642171964054,-2.3981415295388357,0.4153359923994223,1.1052026382056943,0.4512327903679888,0.005763734703760598,1.9305860734394784
1005_class_words_part_2.dat,3.600601508541964,-3.191384739428859,0.5061809534405635,0.8122992442199399,0.4533607865518629,0.026598644152194133,1.8631142790993525,3.5992892390238223,-3.1919321258174937,0.5060973546397325,0.8117863653987292,0.45332430416189107,0.027245984218784776,1.8912570442198076
2014_class_words_part_1.dat,3.3432990974008634,-2.7455832453651645,0.48644289189654216,1.2642376768456405,0.49573812222714786,0.016565318505446357,1.9982259196427075,3.34386765905476,-2.7342817729147706,0.48633034667528785,1.259730457731239,0.4958989059667239,0.016103556045918108,2.005930414694612
2012_class_words_part_1.dat,2.1352630306985145,-1.6633555606888344,0.4112300946724985,0.599023154323674,0.4188638771409221,0.053430799475861754,1.4359840108459674,2.1194142527387183,-1.6464138352415691,0.40964182747705213,0.5960670414366607,0.4194443264868707,0.054481388172725534,1.4279930775097076
1002_class_words_part_2.dat,3.3345254376724336,-3.0634839461011616,0.4446335347834933,2.086222168474086,0.5616594587469964,0.10143238455436421,1.8046208355673208,3.3178422500290665,-3.042738580971543,0.44508203360665277,2.019831666241689,0.5647278291193805,0.1034853549956628,1.8232376507879218
3016_class_words_part_1.dat,3.0595090418658075,-2.169312080842399,0.5294191653814749,1.1186884548055636,0.4547293689534484,0.010373407361203318,1.9617648602268047,3.061526795447665,-2.1646474307652417,0.5287123055609445,1.1186680516888994,0.4545922957361285,0.010416744187603591,1.9753975538735968
3013_class_pictures_part_2.dat,4.213235719062646,-3.7553825392989246,0.44287884537875133,1.4185634764645765,0.5137082921471953,-0.002098052756197747,1.9725315875087477,4.214749878441491,-3.746486556440475,0.44145186230820344,1.3765949297772337,0.516113411343359,-0.0017846527239257504,1.9850143366094637
1005_class_pictures_part_2.dat,3.001015467266628,-2.4320908730671698,0.4719035286331348,1.1058527613522884,0.5390842889743205,0.003873717874493802,2.00143409052504,2.998779759441586,-2.426151153459033,0.4711610355767748,1.1007805795358716,0.5394288896406891,0.004208593323367815,2.004937766481344
2011_class_pictures_part_1.dat,1.0757381214709598,-0.7438734660080532,0.6069231239700944,1.2351214299109057,0.6019232960210847,0.056012121635887195,1.8550970884541809,1.0699827764035579,-0.7442613775674307,0.6075575624011371,1.250790019877565,0.6008011227390895,0.05629320808334855,1.9062262966312447
017_class_words_part_1.dat,3.1208256219973545,-2.1149096756869357,0.40149851459561914,1.0524380499066615,0.48063761637801217,0.028856893342999138,1.9458472355744858,3.1189292012914493,-2.1109220219175944,0.4007029845741991,1.049917889001199,0.47985898298501894,0.028837016266291045,1.9601560964041873
002_class_words_part_1.dat,2.9599798292896913,-1.4057656176195759,0.4181741693337873,1.1778917614816484,0.5559814511254767,0.040429450764618166,2.000352759608332,2.948100211557919,-1.3967267249342092,0.4181225481887981,1.174844086165114,0.5547637498366558,0.041397953093508764,2.0052563024573127
1020_class_pictures_part_1.dat,2.1074022694907786,-1.3617874779958878,0.3745300108078818,1.6242077063080789,0.5861973581364939,0.006972200056636153,1.945806529541878,2.1075509189307815,-1.3521733145462211,0.37592404674369684,1.618362604480574,0.5867285220859976,0.0068085320421329976,1.9604273235008298
3026_class_words_part_1.dat,3.560168206279556,-1.6697145535545723,0.4333563972833472,1.4518203381998394,0.4728977301274299,-0.0005018350179746711,1.9780897009106142,3.553633951160392,-1.669264419872667,0.4338613870456521,1.4487599627971006,0.47289188993136155,-0.00010265816039423115,1.9843057861624815
004_class_words_part_2.dat,2.3007781326734547,-1.5967677121808637,0.4164385456026571,0.9512657545458323,0.4194739856677326,0.023604488560843292,1.7853618243833138,2.3007885096417358,-1.593744257457831,0.4170564753166391,0.9521812690381385,0.41924795855644714,0.02366104891746662,1.8049449714333605
2006_class_words_part_2.dat,3.6590762885404615,-3.608366861548483,0.5504347947199458,0.9786272656839373,0.4495440725952029,0.009816058199006779,1.9301043990844164,3.652895970405097,-3.603011894648351,0.5493822806021913,0.9721886403188372,0.45024459325619726,0.010119946550821907,1.9524984147020952
