,3024,2005,1027,1006,4004,2003,1018,4002,1014,2017,3021,2004,005,1015,3025,009,004,1009,2014,2012,3016,017,002,3026,2015,1016,2009,4013,1022,1010,010,3017,3003,4003,020,011,2007,3010,3009,4011,2006,3011,2020,018,3022,3005,1021,2019,2008,3006,1019,3004,4001,1012,3002,008,4010,1011,3008,019,3018,3020,1001,014,1023,3013,2002,4006,3023,2001,3007,2011,3027,1003,4008,1026,2010,007,4007,2013,1004,013,3015,1017,012,1013,4012,1025,003,2016,2018,3019,001,4005,1005,3012,1024,1007,4009,1020,1002,1008,015,016
 [-0.449  1.   ]
 [-0.545  1.   ]
 [-0.409  1.   ]
 [-0.449  1.   ]
 [-0.448  1.   ]
 [-0.48   1.   ]
 [-0.448  1.   ]
 [ 0.552  0.   ]
 [ 0.488  0.   ]
 [-0.497  0.   ]
 [ 0.729  0.   ]
 [-0.545  1.   ]
 [-0.601  1.   ]
 [ 0.529  0.   ]
 [-0.569  1.   ]
 [ 0.545  0.   ]
 [-0.494  1.   ]
 [-0.561  1.   ]
 [-0.585  1.   ]
 [ 0.576  0.   ]
 [-0.497  1.   ]
 [ 0.969  0.   ]
 [ 0.745  0.   ]
 [ 0.553  0.   ]
 [ 0.728  0.   ]
 [ 0.504  0.   ]
 [ 0.48   0.   ]
 [ 0.528  0.   ]
 [ 0.608  0.   ]
 [-0.513  1.   ]
 [ 0.847  0.   ]
 [-0.84   1.   ]
 [ 0.624  0.   ]
 [-0.417  1.   ]
 [-0.489  1.   ]
 [ 0.473  1.   ]
 [ 0.529  0.   ]
 [-0.633  1.   ]
 [ 0.569  0.   ]
 [-0.617  1.   ]
 [ 0.52   0.   ]
 [-0.456  1.   ]
 [-0.536  1.   ]
 [-0.577  1.   ]
 [ 0.577  0.   ]
 [-0.505  1.   ]
 [-0.473  1.   ]
 [-0.585  1.   ]
 [ 0.537  0.   ]
 [-0.484  1.   ]
 [ 0.625  0.   ]
 [ 0.569  0.   ]
 [-0.488  1.   ]
 [ 0.585  0.   ]
 [-0.473  1.   ]
 [-0.481  1.   ]
 [-0.489  1.   ]
 [ 0.489  0.   ]
