Experiment,v1_mean,v2_mean,v3_mean,v4_mean,a_mean,ndt1_mean,ndt2_mean,ndt3_mean,ndt4_mean,alpha_mean,v1_mode,v2_mode,v3_mode,v4_mode,a_mode,ndt1_mode,ndt2_mode,ndt3_mode,ndt4_mode,alpha_mode
2013_associative_priming_part_1.dat,1.6326202701079635,1.5172771024997642,-2.291776035575066,-2.2130124338925343,1.1864892379721674,0.5668198859170224,0.5530327124982798,0.47660187335767185,0.4731746996332698,1.6404002790731602,"ModeResult(mode=0.918861351936229, count=1)","ModeResult(mode=0.7891555935163901, count=1)","ModeResult(mode=-2.9656223310644427, count=1)","ModeResult(mode=-3.0401070065628115, count=1)","ModeResult(mode=0.8554573454902088, count=1)","ModeResult(mode=0.5707874831371482, count=2)","ModeResult(mode=0.5446799910292315, count=2)","ModeResult(mode=0.44050166190306966, count=1)","ModeResult(mode=0.42586760366438897, count=1)","ModeResult(mode=1.351938056525962, count=1)"
3007_associative_priming_part_2.dat,2.451241698757844,2.147426859443315,-2.7103976320357583,-2.4577717891698576,1.3333444337118026,0.5150619430913942,0.5078760536651339,0.4908390590138632,0.5067756076610602,1.7907501310306655,"ModeResult(mode=1.7695371976872907, count=1)","ModeResult(mode=1.4842673534768913, count=1)","ModeResult(mode=-3.6145137804883545, count=1)","ModeResult(mode=-3.431082181212857, count=1)","ModeResult(mode=1.0476164958777736, count=1)","ModeResult(mode=0.44603717490592454, count=1)","ModeResult(mode=0.43901346236685695, count=1)","ModeResult(mode=0.4398919239576684, count=1)","ModeResult(mode=0.4511732789299233, count=1)","ModeResult(mode=1.4527509024997058, count=1)"
3019_associative_priming_part_1.dat,2.469380957305806,2.222484880106452,-2.7457225944052293,-2.3479482442692983,1.1879943314441297,0.5395037593973095,0.5529036232264091,0.4718646766708317,0.47013394914297685,1.6119566499110336,"ModeResult(mode=1.787003113923374, count=1)","ModeResult(mode=1.4836822490130008, count=1)","ModeResult(mode=-3.8226319513405516, count=1)","ModeResult(mode=-3.2481223814133755, count=1)","ModeResult(mode=0.8997559153093181, count=1)","ModeResult(mode=0.47400359903232786, count=1)","ModeResult(mode=0.5100211877462487, count=1)","ModeResult(mode=0.4236647992630695, count=1)","ModeResult(mode=0.4708974501038622, count=2)","ModeResult(mode=1.3207736893557644, count=1)"
4024_associative_priming_part_2.dat,2.9436973935749506,2.788403447094922,-2.8051871249650993,-2.8042934632524847,1.2122847368463232,0.5203306240024872,0.5505205614132805,0.507163535594596,0.4854966064448203,1.8830961801466672,"ModeResult(mode=1.919771736596799, count=1)","ModeResult(mode=1.9737451776870263, count=1)","ModeResult(mode=-3.7211696675455928, count=1)","ModeResult(mode=-3.7821730594037986, count=1)","ModeResult(mode=0.9650781137168142, count=1)","ModeResult(mode=0.47523110483768805, count=1)","ModeResult(mode=0.5192674683998085, count=1)","ModeResult(mode=0.5030017402280935, count=2)","ModeResult(mode=0.44471754211995307, count=1)","ModeResult(mode=1.9495526163304828, count=2)"
3008_associative_priming_part_2.dat,2.6625438237509846,2.5865415315265623,-2.9708116454817817,-2.5595526944029388,1.4199462327943901,0.5673345849967635,0.5755405493776261,0.46605460374251856,0.4679810227953699,1.8691877132262071,"ModeResult(mode=1.902913439950352, count=1)","ModeResult(mode=1.7002724615727902, count=1)","ModeResult(mode=-4.15671980662324, count=1)","ModeResult(mode=-3.3959731849367856, count=1)","ModeResult(mode=1.164446604691841, count=1)","ModeResult(mode=0.5565491288326536, count=2)","ModeResult(mode=0.5263622138716957, count=1)","ModeResult(mode=0.4067960188960185, count=1)","ModeResult(mode=0.41292227724541286, count=1)","ModeResult(mode=1.5951912194168114, count=1)"
2014_associative_priming_part_2.dat,3.0374276977627224,2.6587097706100704,-2.194523133026737,-2.2970432470305426,1.6002241558048707,0.5772259440845668,0.5581969254329517,0.47980895132580315,0.5165324372686549,1.9591861888468662,"ModeResult(mode=2.0682726374750144, count=1)","ModeResult(mode=1.9532278500118854, count=1)","ModeResult(mode=-2.826347511871603, count=1)","ModeResult(mode=-2.9653491042280775, count=1)","ModeResult(mode=1.3222025910164954, count=1)","ModeResult(mode=0.5104507748708302, count=1)","ModeResult(mode=0.4954661053463861, count=1)","ModeResult(mode=0.4060529517783689, count=1)","ModeResult(mode=0.4390235284365465, count=1)","ModeResult(mode=1.6971413766511596, count=1)"
2017_associative_priming_part_1.dat,2.218555787839682,1.9243001221827725,-2.1899765622169625,-2.0659764601161896,2.032954287525367,0.6287794204389522,0.6303864092475849,0.5044715119611184,0.4896900370943885,1.9488121747525584,"ModeResult(mode=1.6419215191401413, count=1)","ModeResult(mode=1.3698911741710442, count=1)","ModeResult(mode=-2.914244162421258, count=1)","ModeResult(mode=-2.65562179533182, count=1)","ModeResult(mode=1.6886789010417198, count=1)","ModeResult(mode=0.5188206211590097, count=1)","ModeResult(mode=0.5485558282697114, count=1)","ModeResult(mode=0.4085737749296405, count=1)","ModeResult(mode=0.39873240604504323, count=1)","ModeResult(mode=1.9943373921308973, count=2)"
2006_associative_priming_part_2.dat,1.5256841650460204,1.3180081373908705,-2.0087489145685358,-1.6470635965403178,0.7152501347112217,0.45570310548008175,0.47978492472541073,0.4595013086363142,0.4332008792263267,1.3523584291097073,"ModeResult(mode=0.8875469993613763, count=1)","ModeResult(mode=0.6741827814422623, count=1)","ModeResult(mode=-2.804710623805943, count=1)","ModeResult(mode=-2.455836429519975, count=1)","ModeResult(mode=0.5678799129591376, count=1)","ModeResult(mode=0.4192830213810285, count=1)","ModeResult(mode=0.449452934616392, count=1)","ModeResult(mode=0.4337001395285163, count=1)","ModeResult(mode=0.39529696188063507, count=1)","ModeResult(mode=1.0625138496781206, count=1)"
4010_associative_priming_part_1.dat,2.3204533219305614,2.4052650342640285,-2.5461194988463003,-2.6291135083018906,1.347459578953212,0.5310759965089679,0.5304386858579075,0.47430960136153966,0.4906863245061735,1.8129123531372835,"ModeResult(mode=1.5474883002040667, count=1)","ModeResult(mode=1.5563588306951637, count=1)","ModeResult(mode=-3.292881861338489, count=1)","ModeResult(mode=-3.504640828336152, count=1)","ModeResult(mode=1.1368690634394367, count=1)","ModeResult(mode=0.46083232225151727, count=1)","ModeResult(mode=0.4852540746096421, count=1)","ModeResult(mode=0.42858291221127304, count=1)","ModeResult(mode=0.5024979785344694, count=2)","ModeResult(mode=1.5062719326920153, count=1)"
2026_associative_priming_part_1.dat,1.1336375176130478,0.7563351895373883,-1.5838651754115958,-1.4632910087094912,0.9586228211239696,0.5150766154632133,0.5291435661711741,0.4887309491200802,0.4854190997233148,1.2476014153850954,"ModeResult(mode=0.6502664464203665, count=1)","ModeResult(mode=0.2756145416776219, count=1)","ModeResult(mode=-2.185043720076153, count=1)","ModeResult(mode=-2.1270396270659084, count=1)","ModeResult(mode=0.7255913813419372, count=1)","ModeResult(mode=0.4622268825998234, count=1)","ModeResult(mode=0.4770679979451678, count=1)","ModeResult(mode=0.4452890408801175, count=1)","ModeResult(mode=0.49026234576955535, count=2)","ModeResult(mode=0.9919400180312035, count=1)"
3009_associative_priming_part_2.dat,1.8780273272305807,1.9995953085618798,-2.1495283803325402,-1.8573262672004172,1.1458481590866247,0.5193876828730226,0.5520677532789059,0.4719516746333278,0.46581324271875474,1.5020203374953263,"ModeResult(mode=1.2904628323001672, count=1)","ModeResult(mode=1.275231320465489, count=1)","ModeResult(mode=-2.926428390794127, count=1)","ModeResult(mode=-2.577103620942573, count=1)","ModeResult(mode=0.8778255544047667, count=1)","ModeResult(mode=0.46713943159614807, count=1)","ModeResult(mode=0.5563364036646837, count=2)","ModeResult(mode=0.3964653890498855, count=1)","ModeResult(mode=0.42204771799190327, count=1)","ModeResult(mode=1.089149349416213, count=1)"
1012_associative_priming_part_1.dat,2.0234208129062408,1.5265735684988764,-2.2340672292516146,-1.5847209518875864,1.1293813827498234,0.6070697532019063,0.6017412664451187,0.5782923869285426,0.5343853181016296,1.5894389386700463,"ModeResult(mode=1.2643921755456191, count=1)","ModeResult(mode=0.9058609204697743, count=1)","ModeResult(mode=-3.0845670379993226, count=1)","ModeResult(mode=-2.2080700573348984, count=1)","ModeResult(mode=0.7780153512455374, count=1)","ModeResult(mode=0.5587631939924014, count=1)","ModeResult(mode=0.5536722602219324, count=1)","ModeResult(mode=0.5302512574916596, count=1)","ModeResult(mode=0.4876753130596328, count=1)","ModeResult(mode=1.1440467358296493, count=1)"
3003_associative_priming_part_2.dat,1.980032521642535,2.0936883454162376,-2.0983821085799224,-2.1751623304168453,1.5830405517086539,0.5492854019943627,0.5603956791730341,0.5029607513177673,0.46742327232739656,1.9376895759058148,"ModeResult(mode=1.3862724661045347, count=1)","ModeResult(mode=1.5399244584970901, count=1)","ModeResult(mode=-2.8497187052414503, count=1)","ModeResult(mode=-2.754211030421972, count=1)","ModeResult(mode=1.3791352142517888, count=1)","ModeResult(mode=0.47248305136974544, count=1)","ModeResult(mode=0.5542988177404494, count=2)","ModeResult(mode=0.44211476557205537, count=1)","ModeResult(mode=0.3936466384768431, count=1)","ModeResult(mode=1.6885396798502885, count=1)"
3025_associative_priming_part_1.dat,2.0569398048761594,1.8986496701678788,-1.9404269907897793,-2.1261804597212746,1.953941717301016,0.5725677589491202,0.5665830007319983,0.4994197943235009,0.5239434146031503,1.9675159161930964,"ModeResult(mode=1.5750643123781238, count=1)","ModeResult(mode=1.374197942214324, count=1)","ModeResult(mode=-2.533374165824271, count=1)","ModeResult(mode=-2.79076624001919, count=1)","ModeResult(mode=1.6234415127755109, count=1)","ModeResult(mode=0.4549109444658709, count=1)","ModeResult(mode=0.49612010341470925, count=1)","ModeResult(mode=0.4202746365791512, count=1)","ModeResult(mode=0.4050585976530085, count=1)","ModeResult(mode=1.7324549761996302, count=1)"
3004_associative_priming_part_1.dat,2.049472639469026,1.6952528429352969,-2.1120178341198956,-1.943298350675677,1.442941522914377,0.6140316005642178,0.605257775088214,0.5245036922216701,0.512433362581512,1.958930046888884,"ModeResult(mode=1.3616833498919623, count=1)","ModeResult(mode=0.943534730961672, count=1)","ModeResult(mode=-2.6697213498864087, count=1)","ModeResult(mode=-2.549129497629636, count=1)","ModeResult(mode=1.247389680604189, count=1)","ModeResult(mode=0.5507766002619312, count=1)","ModeResult(mode=0.585224358221301, count=2)","ModeResult(mode=0.46401841556496753, count=1)","ModeResult(mode=0.529164494143317, count=2)","ModeResult(mode=1.7297076643452756, count=1)"
1030_associative_priming_part_1.dat,2.3534966868255798,2.4931957131476303,-3.450063990231727,-2.592367547817942,1.3352524840713307,0.43913787784443076,0.4728808845719706,0.41455042234128736,0.40082111861694386,1.5875592834126582,"ModeResult(mode=1.6166941642096755, count=1)","ModeResult(mode=1.6540872781395866, count=1)","ModeResult(mode=-4.674802360515011, count=1)","ModeResult(mode=-3.647488056665601, count=1)","ModeResult(mode=0.9527914061452197, count=1)","ModeResult(mode=0.2954794135937543, count=1)","ModeResult(mode=0.42764306155058784, count=1)","ModeResult(mode=0.42548150368257664, count=2)","ModeResult(mode=0.33948644269464584, count=1)","ModeResult(mode=1.2898126813554822, count=1)"
2011_associative_priming_part_2.dat,2.11169484140208,2.011845973313293,-2.4904164157562754,-2.1710500617691264,0.9550189392010369,0.5102746871694561,0.5433361492012713,0.47105847650550164,0.46814632033410536,1.5047059046348643,"ModeResult(mode=1.3694287135440097, count=1)","ModeResult(mode=1.8353617346481146, count=2)","ModeResult(mode=-3.513507113313618, count=1)","ModeResult(mode=-3.1735568026478194, count=1)","ModeResult(mode=0.6826932734740903, count=1)","ModeResult(mode=0.5032731462985819, count=2)","ModeResult(mode=0.5494627348664859, count=2)","ModeResult(mode=0.44164401124366715, count=1)","ModeResult(mode=0.4371515871497402, count=1)","ModeResult(mode=1.160839693437165, count=1)"
1026_associative_priming_part_1.dat,2.147882872792306,1.8528042797615059,-2.2523822010171806,-1.9711078407535263,1.0594572040127763,0.5059890143576725,0.5013892796182142,0.44176408941895506,0.43512205875166354,1.4511285501489133,"ModeResult(mode=1.3374790140578214, count=1)","ModeResult(mode=1.1055544672222097, count=1)","ModeResult(mode=-3.1240138476249033, count=1)","ModeResult(mode=-2.7868505080166615, count=1)","ModeResult(mode=0.7118717092412215, count=1)","ModeResult(mode=0.448873931924732, count=1)","ModeResult(mode=0.45600426120614906, count=1)","ModeResult(mode=0.3872022315503532, count=1)","ModeResult(mode=0.3849897362449264, count=1)","ModeResult(mode=1.1654123041111841, count=1)"
1001_associative_priming_part_1.dat,2.5237627800188376,1.871041909765309,-2.3558724876873796,-2.3105014649726274,1.630865316617633,0.5732836021862507,0.5674874739432991,0.5069142282464555,0.49127819760051794,1.9385198339292855,"ModeResult(mode=1.8374696461699382, count=1)","ModeResult(mode=1.1019540229031675, count=1)","ModeResult(mode=-3.035890944425253, count=1)","ModeResult(mode=-3.128095122682561, count=1)","ModeResult(mode=1.3709143836661402, count=1)","ModeResult(mode=0.4823125980523139, count=1)","ModeResult(mode=0.5863011878951965, count=2)","ModeResult(mode=0.43764318252918866, count=1)","ModeResult(mode=0.4197887139838784, count=1)","ModeResult(mode=1.6524051735689311, count=1)"
3024_associative_priming_part_1.dat,1.9065219277113852,1.4690579227674159,-1.860880260515631,-1.9521838612465499,1.6110232630779553,0.6180789807348718,0.5607881278298084,0.5091104653793147,0.4812604271043861,1.72812415091194,"ModeResult(mode=1.4095388359763983, count=1)","ModeResult(mode=0.960359688995073, count=1)","ModeResult(mode=-2.4016848945290517, count=1)","ModeResult(mode=-2.0971135886983645, count=2)","ModeResult(mode=1.5501987456921122, count=2)","ModeResult(mode=0.5391570795350168, count=1)","ModeResult(mode=0.49899197600655115, count=1)","ModeResult(mode=0.4403023743933144, count=1)","ModeResult(mode=0.40580013312330965, count=1)","ModeResult(mode=1.4127632081296977, count=1)"
2003_associative_priming_part_1.dat,2.138296893670076,2.0014548270613135,-2.754871768338899,-2.7207640295849695,1.777134401737013,0.47340119853538876,0.5222733861064723,0.41127113622473427,0.42559730342433283,1.7165437805153396,"ModeResult(mode=1.5911920026031017, count=1)","ModeResult(mode=2.0244635657094525, count=2)","ModeResult(mode=-3.72119165989134, count=1)","ModeResult(mode=-3.6983864767653527, count=1)","ModeResult(mode=1.4124575250457179, count=1)","ModeResult(mode=0.3758896255028226, count=1)","ModeResult(mode=0.4363278142952428, count=1)","ModeResult(mode=0.3297725396135559, count=1)","ModeResult(mode=0.4450303415813472, count=2)","ModeResult(mode=1.4218235705416995, count=1)"
4007_associative_priming_part_2.dat,1.238595884551732,0.966159415989205,-1.3661734777686678,-1.1721129781310506,0.8770074924201356,0.5461482238071558,0.5426128308201129,0.5032914197695162,0.46350853444694007,1.4841875649605236,"ModeResult(mode=0.771172028063096, count=1)","ModeResult(mode=0.24691990379213902, count=1)","ModeResult(mode=-2.0741037368536626, count=1)","ModeResult(mode=-1.780542585820184, count=1)","ModeResult(mode=0.6325492087061306, count=1)","ModeResult(mode=0.5142915845737775, count=1)","ModeResult(mode=0.5452883910123725, count=2)","ModeResult(mode=0.4656026683891355, count=1)","ModeResult(mode=0.4273743946617465, count=1)","ModeResult(mode=1.0609510450543742, count=1)"
3004_associative_priming_part_2.dat,2.207351837667819,1.6248220541094254,-2.3047889856618475,-2.0126842548792645,1.2626936104411683,0.5569935753029694,0.5273723801867133,0.48073462574153997,0.4298917088057876,1.710993310880452,"ModeResult(mode=1.5296078349926354, count=1)","ModeResult(mode=0.9781803828121918, count=1)","ModeResult(mode=-3.0695392760388627, count=1)","ModeResult(mode=-2.651011361012381, count=1)","ModeResult(mode=0.9830306152679428, count=1)","ModeResult(mode=0.504693567255577, count=1)","ModeResult(mode=0.4660858548671957, count=1)","ModeResult(mode=0.4368976717085725, count=1)","ModeResult(mode=0.3894253959590504, count=1)","ModeResult(mode=1.3645747633796155, count=1)"
4004_associative_priming_part_2.dat,2.402819553500326,2.2914942967413725,-3.4056924254462433,-3.277039303733258,1.5228249061536547,0.5054928988615306,0.5199250800882985,0.47725631038468375,0.44609562462521274,1.8792722706449942,"ModeResult(mode=1.7037111751224667, count=1)","ModeResult(mode=1.4982547140198508, count=1)","ModeResult(mode=-4.413546590739052, count=1)","ModeResult(mode=-4.157525584973839, count=1)","ModeResult(mode=1.2412708463069522, count=1)","ModeResult(mode=0.43692767934947274, count=1)","ModeResult(mode=0.4647380050849899, count=1)","ModeResult(mode=0.43236847354642816, count=1)","ModeResult(mode=0.38999347349314817, count=1)","ModeResult(mode=1.5899397285683918, count=1)"
4013_associative_priming_part_1.dat,2.1401452116184423,1.82293092262617,-2.1772247715633237,-1.8668274880483098,1.1664266844623838,0.5401444930066865,0.5351134786896666,0.4785337982383763,0.46101862915823005,1.6590235344207358,"ModeResult(mode=1.4996095946140358, count=1)","ModeResult(mode=1.2198911577839124, count=1)","ModeResult(mode=-2.7617778568961757, count=1)","ModeResult(mode=-2.5808396171917463, count=1)","ModeResult(mode=0.8419325259364576, count=1)","ModeResult(mode=0.482946312891886, count=1)","ModeResult(mode=0.49142920933739387, count=1)","ModeResult(mode=0.4353076517708654, count=1)","ModeResult(mode=0.4199995834808077, count=1)","ModeResult(mode=1.2315122861366166, count=1)"
1006_associative_priming_part_1.dat,2.4946079675163526,2.0475508549581862,-2.9289193362640504,-1.9784045922531446,1.0579415990727252,0.6139646311815001,0.6087395710885849,0.5427021072126416,0.5219689235009529,1.704660238870268,"ModeResult(mode=1.7437425383527272, count=1)","ModeResult(mode=1.3855304374946473, count=1)","ModeResult(mode=-3.9734272434867064, count=1)","ModeResult(mode=-2.5862772051394636, count=1)","ModeResult(mode=0.8400638313597965, count=1)","ModeResult(mode=0.5754648232451998, count=1)","ModeResult(mode=0.5681321738522962, count=1)","ModeResult(mode=0.5012312541948833, count=1)","ModeResult(mode=0.48831585501563524, count=1)","ModeResult(mode=1.856916104086094, count=2)"
2021_associative_priming_part_1.dat,2.285840708233907,1.346799073138652,-2.485418208366032,-2.418112217408293,1.3217343294014854,0.5216090250916412,0.4247493782390235,0.45548023789024045,0.4602752100924821,1.6634441851839623,"ModeResult(mode=1.6598590550045187, count=1)","ModeResult(mode=0.79255781982561, count=1)","ModeResult(mode=-3.3626902550299675, count=1)","ModeResult(mode=-3.1653891260856533, count=1)","ModeResult(mode=1.014453113728965, count=1)","ModeResult(mode=0.46860117963519604, count=1)","ModeResult(mode=0.34943052212997117, count=1)","ModeResult(mode=0.3980452512928574, count=1)","ModeResult(mode=0.40607735626545627, count=1)","ModeResult(mode=1.302437800940527, count=1)"
4015_associative_priming_part_1.dat,2.291394973535981,1.8981652978964432,-3.1656565732345436,-2.441557243921822,1.8573368913210129,0.5213141400735842,0.5108788998454623,0.4478896112160712,0.42977982984784885,1.957308105675635,"ModeResult(mode=1.6657136874866874, count=1)","ModeResult(mode=1.2916519275239915, count=1)","ModeResult(mode=-4.223244777191364, count=1)","ModeResult(mode=-3.2397119493984654, count=1)","ModeResult(mode=1.527557034508978, count=1)","ModeResult(mode=0.42462186245091016, count=1)","ModeResult(mode=0.5047387644666929, count=2)","ModeResult(mode=0.3568318923553626, count=1)","ModeResult(mode=0.336836037665437, count=1)","ModeResult(mode=1.7248658711718685, count=1)"
3000_associative_priming_part_1.dat,2.0116454328356963,1.7826444081072104,-2.030057063733002,-2.3023176439398183,1.5678897356422503,0.6437279615752866,0.6194859798888156,0.5295886150613355,0.5676574983913237,1.749089097022797,"ModeResult(mode=1.4247116346654234, count=1)","ModeResult(mode=0.9447030471827613, count=1)","ModeResult(mode=-2.6977573073208077, count=1)","ModeResult(mode=-3.3021660533406925, count=1)","ModeResult(mode=1.286305856113869, count=1)","ModeResult(mode=0.5753341481758918, count=1)","ModeResult(mode=0.6089549089292245, count=2)","ModeResult(mode=0.4455238095056203, count=1)","ModeResult(mode=0.5049512469954588, count=1)","ModeResult(mode=1.4131286935129423, count=1)"
1018_associative_priming_part_1.dat,1.9184295457381653,1.8571119186246163,-2.1769197630051265,-2.0691686754481275,1.5172586380054183,0.5541597191677988,0.6030467293706964,0.55536422105517,0.558081073729044,1.6355625082392844,"ModeResult(mode=1.327598561581776, count=1)","ModeResult(mode=1.2442055561936554, count=1)","ModeResult(mode=-2.7621448222002085, count=1)","ModeResult(mode=-2.6028178942055713, count=1)","ModeResult(mode=1.1889222269911204, count=1)","ModeResult(mode=0.4627673048777845, count=1)","ModeResult(mode=0.5440242262265889, count=1)","ModeResult(mode=0.4945733825981012, count=1)","ModeResult(mode=0.4792077850431382, count=1)","ModeResult(mode=1.2751069782248283, count=1)"
3002_associative_priming_part_1.dat,3.2012441411938397,2.876212730112734,-2.6847658187717447,-2.52361481574373,1.2464055446207545,0.5235801334914916,0.5232868121382205,0.47363869940615266,0.4629876991855641,1.649406297614405,"ModeResult(mode=2.253855620370538, count=1)","ModeResult(mode=1.9050519262842855, count=1)","ModeResult(mode=-3.6391296085029197, count=1)","ModeResult(mode=-3.5076192221991125, count=1)","ModeResult(mode=1.112657331117537, count=2)","ModeResult(mode=0.4720936194985853, count=1)","ModeResult(mode=0.48298774254655125, count=1)","ModeResult(mode=0.4209319232935533, count=1)","ModeResult(mode=0.41140521416801573, count=1)","ModeResult(mode=1.2762441114202103, count=1)"
2002_associative_priming_part_1.dat,2.2092397199802325,1.9084020278608955,-1.9178348909535545,-1.5758552306895204,1.2653811458627926,0.5510193899672857,0.5582472629718741,0.500287130043904,0.47934009332295263,1.8121574819501554,"ModeResult(mode=1.4654069226600595, count=1)","ModeResult(mode=1.1374457146445707, count=1)","ModeResult(mode=-2.631549062759141, count=1)","ModeResult(mode=-2.2092724333312117, count=1)","ModeResult(mode=0.9668488117993287, count=1)","ModeResult(mode=0.5082015671395481, count=1)","ModeResult(mode=0.5655790078768851, count=2)","ModeResult(mode=0.4520440138640648, count=1)","ModeResult(mode=0.4790545386138049, count=2)","ModeResult(mode=1.4849872635668493, count=1)"
2012_associative_priming_part_2.dat,1.9467277427404788,2.297501920055665,-2.5270791225055107,-2.451811968761155,1.1930799272419377,0.5636092022601492,0.5862763983557676,0.5349551249472274,0.518571335699802,1.6821755339725477,"ModeResult(mode=1.2809182546504763, count=1)","ModeResult(mode=1.487009799440048, count=1)","ModeResult(mode=-3.275944856897256, count=1)","ModeResult(mode=-3.245180188654955, count=1)","ModeResult(mode=0.9445468299419122, count=1)","ModeResult(mode=0.5126762631853004, count=1)","ModeResult(mode=0.5897440118300086, count=2)","ModeResult(mode=0.4992240338798118, count=1)","ModeResult(mode=0.47782211998335633, count=1)","ModeResult(mode=1.392201191736462, count=1)"
2004_associative_priming_part_2.dat,2.500634034644039,2.421475107842901,-2.5492669008212316,-2.721339616217864,1.547682221718221,0.5524873300837827,0.5668140874874579,0.45034953275992895,0.47169237614559917,1.8056293483709014,"ModeResult(mode=1.863255885244231, count=1)","ModeResult(mode=1.712791899028685, count=1)","ModeResult(mode=-3.23072305333433, count=1)","ModeResult(mode=-3.6005840747629048, count=1)","ModeResult(mode=1.24031454552305, count=1)","ModeResult(mode=0.4796578683283883, count=1)","ModeResult(mode=0.5110682178204664, count=1)","ModeResult(mode=0.37749581917850383, count=1)","ModeResult(mode=0.422920002492238, count=1)","ModeResult(mode=1.5231131774619031, count=1)"
4020_associative_priming_part_1.dat,2.597386642219263,2.523807753208129,-2.8354698587918072,-2.3428879365626223,1.223676704473637,0.5381236745299139,0.5393564637055607,0.49647509696504133,0.49042564443156056,1.88513135135383,"ModeResult(mode=1.8493711312172234, count=1)","ModeResult(mode=1.6936669582372128, count=1)","ModeResult(mode=-3.724878702228306, count=1)","ModeResult(mode=-3.1281772201299836, count=1)","ModeResult(mode=1.0316552048860133, count=1)","ModeResult(mode=0.488369660880495, count=1)","ModeResult(mode=0.5340673303077854, count=2)","ModeResult(mode=0.4504456908105735, count=1)","ModeResult(mode=0.4318664733016141, count=1)","ModeResult(mode=1.5788907294112742, count=1)"
1009_associative_priming_part_1.dat,2.0835412997517646,1.713548120079943,-2.4004939596205994,-2.3071848009021623,1.6301885254832866,0.5904711472403569,0.5831793971003931,0.5202012947951314,0.5248648438462712,1.940876952851906,"ModeResult(mode=1.3850061950448336, count=1)","ModeResult(mode=1.1796555687857275, count=1)","ModeResult(mode=-3.1475119018806335, count=1)","ModeResult(mode=-3.023143876353195, count=1)","ModeResult(mode=1.622655993080535, count=2)","ModeResult(mode=0.5157577293320681, count=1)","ModeResult(mode=0.5166668048445134, count=1)","ModeResult(mode=0.4639182638457848, count=1)","ModeResult(mode=0.45233387961545857, count=1)","ModeResult(mode=1.71159902189806, count=1)"
1021_associative_priming_part_1.dat,1.50167293869545,1.074933082229843,-1.434550230188352,-1.3585648770762377,0.952080045806315,0.5337241554191384,0.4946507936428067,0.5049174206471161,0.47484949812308236,1.403326472162205,"ModeResult(mode=0.8663980272616285, count=1)","ModeResult(mode=0.5289615913535735, count=1)","ModeResult(mode=-2.126754222367462, count=1)","ModeResult(mode=-1.9774540000361898, count=1)","ModeResult(mode=0.822674870745082, count=2)","ModeResult(mode=0.4912670676789248, count=1)","ModeResult(mode=0.4440592734548997, count=1)","ModeResult(mode=0.5050447293780428, count=2)","ModeResult(mode=0.43574343724360987, count=1)","ModeResult(mode=1.0110146425938418, count=1)"
1008_associative_priming_part_2.dat,2.266858285932035,2.1352067480350554,-3.230117936197177,-2.602385275979087,0.9306977867878544,0.47973053873322263,0.5076404760216661,0.44668391094086474,0.42779114734499146,1.5358262464045354,"ModeResult(mode=1.4879371576567408, count=1)","ModeResult(mode=1.3517501827625322, count=1)","ModeResult(mode=-4.460072165341509, count=1)","ModeResult(mode=-3.435035341828643, count=1)","ModeResult(mode=0.8485920516134935, count=2)","ModeResult(mode=0.4390661973351434, count=1)","ModeResult(mode=0.505308459692199, count=2)","ModeResult(mode=0.415358411628603, count=1)","ModeResult(mode=0.3856720820393107, count=1)","ModeResult(mode=1.2197041992801112, count=1)"
2000_associative_priming_part_2.dat,0.6303784567764447,0.542676659369073,-1.2572526082290527,-1.053640693738666,0.6844691806038324,0.3591949472565633,0.386634142170453,0.3276399391081485,0.34309530606563676,1.0512370136066251,"ModeResult(mode=0.5971832545048268, count=2)","ModeResult(mode=0.18447039065062487, count=1)","ModeResult(mode=-1.7436658437901107, count=1)","ModeResult(mode=-1.5450250237981318, count=1)","ModeResult(mode=0.6821364122654567, count=2)","ModeResult(mode=0.3207011311637898, count=1)","ModeResult(mode=0.3431628074601772, count=1)","ModeResult(mode=0.29786298073064904, count=1)","ModeResult(mode=0.2940506689587573, count=1)","ModeResult(mode=0.9636602727169844, count=1)"
3012_associative_priming_part_2.dat,1.9724358194982616,1.80829856459623,-2.1064858778817586,-2.100707656064446,0.9487949088850075,0.5239344596331299,0.5531144692829081,0.5288621432673892,0.5156433949599595,1.4525687848806328,"ModeResult(mode=1.1949899238534945, count=1)","ModeResult(mode=1.1368498561653906, count=1)","ModeResult(mode=-2.0615892823279895, count=2)","ModeResult(mode=-2.9797371292014034, count=1)","ModeResult(mode=0.7206677702869002, count=1)","ModeResult(mode=0.4812590952693646, count=1)","ModeResult(mode=0.5157432929876032, count=1)","ModeResult(mode=0.48526897368654853, count=1)","ModeResult(mode=0.4878936139037251, count=1)","ModeResult(mode=1.1474188915780337, count=1)"
3014_associative_priming_part_1.dat,2.211364857097902,1.846147311106768,-2.282343237051455,-1.8485472674533308,1.1635021921534563,0.5791258605777709,0.5657585333899162,0.48797517145733105,0.42589922224678795,1.4720240993308153,"ModeResult(mode=1.4237764754565696, count=1)","ModeResult(mode=1.1811995872849832, count=1)","ModeResult(mode=-3.042211484923762, count=1)","ModeResult(mode=-2.596102672534301, count=1)","ModeResult(mode=1.1075536117927092, count=2)","ModeResult(mode=0.5250850833664015, count=1)","ModeResult(mode=0.5086204023146496, count=1)","ModeResult(mode=0.4439657671303583, count=1)","ModeResult(mode=0.3617965419187938, count=1)","ModeResult(mode=1.0698989180195118, count=1)"
