participant,v1,v2,a,ndt,alpha,accuracy_percentage,mean_log_rt,RT_mean_correct_error,mean_correct,mean_Crror,log_alpha_mean
1.0,0.9748182939245308,-1.2503730031415798,1.1431554998584474,0.4072868568127531,1.7546966109814406,0.8436685773840542,6.574302985690302,0.7554841063053674,0.7468171710932674,0.8022566666666666,0.5617271794122436
2.0,0.6145804913316236,-0.9617755226283065,1.0168362419200079,0.43483379752186546,1.6351572093280464,0.7718670076726343,6.615581039460633,0.7820634271099745,0.7745354539430085,0.8075336322869956,0.49077394471333863
3.0,0.9017909571697484,-0.7368997582852493,1.660783543633997,0.4946355765383147,1.7736277438491264,0.8323878287777204,6.95686608371316,1.1370278494069108,1.1144752168525403,1.2490276923076922,0.5724594317689897
4.0,1.2803400570016379,-1.2993072638196719,1.2961184849425782,0.48484745774345556,1.8597458222213947,0.8812596799173981,6.704219211606278,0.8579669592152814,0.8463116578793204,0.9444695652173913,0.6200550398985208
5.0,2.829479827991376,-2.314847915130352,0.9470798818193301,0.3869296239142208,1.5895294820080137,0.9434940383618455,6.320627813357726,0.5651285640228098,0.5638961538461538,0.5857064220183487,0.4630904484629211
6.0,1.095777133239095,-0.9652658503752264,0.6455507333529471,0.35125208261493385,1.1749027384541255,0.8078310149407522,6.362023129307567,0.590340030911901,0.5923558673469388,0.5818659517426273,0.1603852856959511
7.0,0.7993720142414422,-0.8256826090624813,1.1791512557521109,0.47609260236157425,1.504350360640126,0.8036269430051813,6.77036815073529,0.9181963730569949,0.9061360412637007,0.9675514511873351,0.4071931649755639
8.0,0.7845324891551204,-1.0659329907400363,1.0613982708724135,0.4365296454157333,1.4581622858574224,0.8113496932515337,6.652258425372515,0.812308282208589,0.8008557025834909,0.8615636856368565,0.3762286062142497
9.0,1.0084892041687896,-1.2613864628190332,0.800770508013329,0.25742823244660357,1.0654558686212607,0.7708333333333334,6.27217402178237,0.5356112804878049,0.5407673038892551,0.5182682926829268,0.06299924224065775
10.0,0.36661253803348554,0.026906951995576172,0.6580088885904717,0.20329538817598142,1.0180396329292782,0.6004464285714286,6.34398557136397,0.6016813616071428,0.6232834572490706,0.5692178770949721,0.016568155043893616
11.0,1.6889244816276598,-1.62337826362051,1.1694867549562855,0.4241906983874715,1.4149379918420064,0.8948178553104156,6.5687087975960665,0.7329379168804515,0.7289552752293578,0.7668195121951219,0.3465396880691631
12.0,1.1047154939184163,-1.1316299362399902,1.0828974095534556,0.45029371383775835,1.5368701496089696,0.8483116883116883,6.639996940803885,0.8009459740259741,0.7906515615431721,0.8585171232876713,0.42899775532209694
13.0,2.0574036299461653,-1.4342601769653724,1.5386809989147587,0.3986554872239609,1.481039209726967,0.9159707724425887,6.653220151815192,0.8087353862212944,0.8029492877492878,0.871807453416149,0.39226448457412244
14.0,2.1895381326630665,-1.824901941229293,1.1866693245858215,0.374771099061679,1.6186410880757802,0.9320638188368502,6.441668049779083,0.6480699948533195,0.6449055770292655,0.6914848484848485,0.4812159867001119
15.0,1.0371575917974705,-0.8109029329410586,1.6428152544395096,0.4363968066622575,1.6095035425817485,0.8569214876033058,6.886571552157826,1.048815082644628,1.034602169981917,1.1339386281588448,0.47496954448097484
16.0,0.8882342199033543,-0.6785307526982272,1.1024416874373548,0.18610453591880916,1.029284549634649,0.7272727272727273,6.409013458861388,0.6312015503875968,0.6432906976744186,0.5989638242894058,0.028798867498651067
